Symbol;Name;LastSale;MarketCap;ADR TSO;IPOyear;Sector;Industry;Summary Quote
MBWM;Mercantile Bank Corporation;21.feb;344128639.6;n/a;1998;Finance;Major Banks;http://www.nasdaq.com/symbol/mbwm
MBVT;Merchants Bancshares, Inc.;29.52;202411200.96;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mbvt
MCY;Mercury General Corporation;53.1;2929232932.2;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mcy
EBSB;Meridian Bancorp, Inc.;13.94;751320276.8;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ebsb
IPB;Merrill Lynch & Co., Inc.;26.58;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ipb
PIY;Merrill Lynch Depositor, Inc.;25.64;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/piy
CASH;Meta Financial Group, Inc.;47.03;399531419.38;n/a;1993;Finance;Savings Institutions;http://www.nasdaq.com/symbol/cash
MET;MetLife, Inc.;42.43;46531575081.95;n/a;2000;Finance;Life Insurance;http://www.nasdaq.com/symbol/met
MTG;MGIC Investment Corporation;jul.17;2437861439.73;n/a;1991;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mtg
MPB;Mid Penn Bancorp;148.999;629.776.606.283;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mpb
MBRG;Middleburg Financial Corporation;24.69;170484869.73;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mbrg
MBCN;Middlefield Banc Corp.;31.19;58555451.01;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mbcn
MSL;MidSouth Bancorp;jul.69;87374933.5;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/msl
MOFG;MidWestOne Financial Group, Inc.;26.18;299107416.3;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mofg
MTU;Mitsubishi UFJ Financial Group Inc;apr.39;60531985050.47;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/mtu
MFG;Mizuho Financial Group, Inc.;feb.83;35186065376.67;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mfg
MMAC;MMA Capital Management, LLC;15.95;102262404.2;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/mmac
MC;Moelis & Company;26.73;1378594190.16;n/a;2014;Finance;Investment Managers;http://www.nasdaq.com/symbol/mc
MNRK;Monarch Financial Holdings, Inc.;16.93;201143789.37;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mnrk
MCO;Moody&#39;;;;;;;
MS;Morgan Stanley;24.nov;47221094949.39;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ms
MSK;Morgan Stanley;25.59;0;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/msk
MWG;Morgan Stanley;25.62;0;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/mwg
MWO;Morgan Stanley;25.57;0;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/mwo
MWR;Morgan Stanley;25.79;0;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/mwr
MORN;Morningstar, Inc.;85.94;3687804512.84;n/a;2005;Finance;Investment Managers;http://www.nasdaq.com/symbol/morn
HJV;MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14;16.62;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/hjv
MSBF;MSB Financial Corp.;130.899;779.297.117.277;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/msbf
MFSF;MutualFirst Financial Inc.;26.37;196418078.91;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mfsf
NTP;Nam Tai Property Inc.;6.jan;223867389.2;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/ntp
NDAQ;Nasdaq, Inc.;64.28;10534698077.72;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ndaq
NBHC;National Bank Holdings Corporation;20.13;609906369.27;n/a;2012;Finance;Major Banks;http://www.nasdaq.com/symbol/nbhc
NKSH;National Bankshares, Inc.;34.25;238310609.5;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/nksh
NCOM;National Commerce Corporation;23.63;256656937.81;n/a;2015;Finance;Major Banks;http://www.nasdaq.com/symbol/ncom
NGHC;National General Holdings Corp;21.82;2303199211.82;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/nghc
NGHCO;National General Holdings Corp;25.29;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/nghco
NGHCP;National General Holdings Corp;253.788;55833360;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/nghcp
NGHCZ;National General Holdings Corp;24.39;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/nghcz
NHLD;National Holdings Corporation;2.jan;26124073.5;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/nhld
NATL;National Interstate Corporation;30.73;612280960.55;n/a;2005;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/natl
NSEC;National Security Group, Inc.;15.mar;38440102.5;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/nsec
NWLI;National Western Life Group, Inc.;227.9;828682231.4;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/nwli
NSM;Nationstar Mortgage Holdings Inc.;okt.28;1111477516.68;n/a;2012;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/nsm
NW^C;Natl Westminster Pfd;25.81;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/nw^c
NAVI;Navient Corporation;dec.15;4165226793;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/navi
NBTB;NBT Bancorp Inc.;26.14;1127317717.84;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/nbtb
NNI;Nelnet, Inc.;38.4;1659114163.2;n/a;2003;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/nni
UEPS;Net 1 UEPS Technologies, Inc.;nov.68;548552765.12;n/a;2005;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ueps
NYCB;New York Community Bancorp, Inc.;15.avg;7334275503.36;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/nycb
NYMTP;New York Mortgage Trust, Inc.;203.664;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/nymtp
NEWS;NewStar Financial, Inc.;9.jan;426795104.46;n/a;2006;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/news
NICK;Nicholas Financial, Inc.;okt.72;83074436.32;n/a;n/a;Finance;Finance Companies;http://www.nasdaq.com/symbol/nick
NCBS;Nicolet Bankshares Inc.;360.008;150.988.975.236;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ncbs
NMIH;NMI Holdings Inc;4.jul;276487694.3;n/a;2013;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/nmih
NOAH;Noah Holdings Ltd.;25.33;1421281599.32;n/a;2010;Finance;Investment Managers;http://www.nasdaq.com/symbol/noah
NMR;Nomura Holdings Inc ADR;4.nov;14821309651.26;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/nmr
NBN;Northeast Bancorp;okt.75;102253236.75;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/nbn
NTRS;Northern Trust Corporation;63.88;14627508204.68;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ntrs
NTRSP;Northern Trust Corporation;26.91;430560000;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ntrsp
NFBK;Northfield Bancorp, Inc.;16.35;789500101.8;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/nfbk
NRIM;Northrim BanCorp Inc;23.73;163194532.2;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/nrim
NSAM;NorthStar Asset Management Group, Inc.;11.sep;2311043617.4;n/a;2014;Finance;Real Estate;http://www.nasdaq.com/symbol/nsam
NWBI;Northwest Bancshares, Inc.;13.37;1360734250.19;n/a;2009;Finance;Major Banks;http://www.nasdaq.com/symbol/nwbi
NWFL;Norwood Financial Corp.;28.49;105480150.93;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/nwfl
OVLY;Oak Valley Bancorp (CA);sep.32;75381604.6;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ovly
OAK;Oaktree Capital Group, LLC;47.94;7376073041.16;n/a;2012;Finance;Investment Managers;http://www.nasdaq.com/symbol/oak
OSHC;Ocean Shore Holding Co.;17.67;113294350.26;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/oshc
OCFC;OceanFirst Financial Corp.;17.71;306289756.85;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/ocfc
OZM;Och-Ziff Capital Management Group LLC;3.avg;1818324662;n/a;2007;Finance;Investment Managers;http://www.nasdaq.com/symbol/ozm
OFED;Oconee Federal Financial Corp.;18.58;109256717.2;n/a;2011;Finance;Savings Institutions;http://www.nasdaq.com/symbol/ofed
OCN;Ocwen Financial Corporation;feb.46;304676746.56;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ocn
OFG;OFG Bancorp;jun.48;284264050.32;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ofg
OFG^A;OFG Bancorp;17.936;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ofg^a
OVBC;Ohio Valley Banc Corp.;21.sep;90715209.3;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ovbc
OLBK;Old Line Bancshares, Inc.;18.38;198551052.8;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/olbk
ONB;Old National Bancorp;nov.79;1347750270;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/onb
OPOF;Old Point Financial Corporation;19.jan;94717071.9;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/opof
ORI;Old Republic International Corporation;17.avg;4664529961;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/ori
OSBC;Old Second Bancorp, Inc.;7.jan;209332345.9;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/osbc
OSBCP;Old Second Bancorp, Inc.;101.314;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/osbcp
OMAM;OM Asset Management plc;dec.74;1542552893.7;n/a;2014;Finance;Investment Managers;http://www.nasdaq.com/symbol/omam
ONDK;On Deck Capital, Inc.;jul.26;511130832.96;n/a;2014;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ondk
OB;OneBeacon Insurance Group, Ltd.;12.sep;1140625730.4;n/a;2006;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/ob
OMF;OneMain Holdings, Inc.;25.36;3417100739.2;n/a;2013;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/omf
OPY;Oppenheimer Holdings, Inc.;14.67;196682068.98;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/opy
OBAS;Optibase Ltd.;jun.91;35735237.75;n/a;1999;Finance;Real Estate;http://www.nasdaq.com/symbol/obas
OPHC;OptimumBank Holdings, Inc.;apr.77;4592966.22;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ophc
ORIT;Oritani Financial Corp.;17.apr;756613436.88;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/orit
IX;Orix Corp Ads;70.28;18430371203.72;n/a;n/a;Finance;Diversified Financial Services;http://www.nasdaq.com/symbol/ix
ORRF;Orrstown Financial Services Inc;17.sep;148482146.8;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/orrf
OXBR;Oxbridge Re Holdings Limited;52.399;31753794;n/a;2014;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/oxbr
OXBRW;Oxbridge Re Holdings Limited;0.49;0;n/a;2014;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/oxbrw
PACE;Pace Holdings Corp.;sep.85;554062500;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/pace
PACEU;Pace Holdings Corp.;sep.91;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/paceu
PACEW;Pace Holdings Corp.;0.3;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/pacew
PCBK;Pacific Continental Corporation (Ore);15.56;305050376.8;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pcbk
PMBC;Pacific Mercantile Bancorp;jul.22;165426798.78;n/a;2000;Finance;Major Banks;http://www.nasdaq.com/symbol/pmbc
PPBI;Pacific Premier Bancorp Inc;20.43;560125162.71;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ppbi
PAAC;Pacific Special Acquisition Corp.;okt.13;78197268.75;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/paac
PAACR;Pacific Special Acquisition Corp.;0.1351;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/paacr
PAACU;Pacific Special Acquisition Corp.;102.485;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/paacu
PAACW;Pacific Special Acquisition Corp.;0.08;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/paacw
PACW;PacWest Bancorp;36.54;4392425715.3;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pacw
PRK;Park National Corporation;87.88;1347271758.56;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/prk
PSTB;Park Sterling Corporation;jun.55;347554239.8;n/a;2010;Finance;Major Banks;http://www.nasdaq.com/symbol/pstb
PKBK;Parke Bancorp, Inc.;13.29;82680492.24;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pkbk
PBHC;Pathfinder Bancorp, Inc.;11.maj;50069275;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pbhc
PNBK;Patriot National Bancorp Inc.;13.feb;53692874.4;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pnbk
PN;Patriot National, Inc.;avg.25;224205638.25;n/a;2015;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/pn
PYDS;Payment Data Systems, Inc.;1.jul;21092437.2;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/pyds
PBBI;PB Bancorp, Inc.;avg.35;65802926.5;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pbbi
PGC;Peapack-Gladstone Financial Corporation;16.avg;274642200;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/pgc
PWOD;Penns Woods Bancorp, Inc.;38.1;180524124.6;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pwod
PFSI;PennyMac Financial Services, Inc.;nov.41;251425534.22;n/a;2013;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/pfsi
PEBO;Peoples Bancorp Inc.;19.48;354074148.68;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pebo
PEBK;Peoples Bancorp of North Carolina, Inc.;18.91;104204273.58;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pebk
PFBX;Peoples Financial Corporation;89.201;456.993.314.386;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pfbx
PFIS;Peoples Financial Services Corp. ;36.61;271003291.79;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pfis
PBCT;People&#39;;;;;;;
PUB;People&#39;;;;;;;
PHH;PHH Corp;okt.28;549984492.36;n/a;2002;Finance;Diversified Financial Services;http://www.nasdaq.com/symbol/phh
PFX;Phoenix Companies, Inc. (The);17.88;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/pfx
PNX;Phoenix Companies, Inc. (The);36.7;212860000;n/a;2001;Finance;Life Insurance;http://www.nasdaq.com/symbol/pnx
PICO;PICO Holdings Inc.;okt.43;240282032.41;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/pico
PNFP;Pinnacle Financial Partners, Inc.;48.72;1999574230.08;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pnfp
PJC;Piper Jaffray Companies;46.8;698555098.8;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/pjc
PJT;PJT Partners Inc.;22.77;409103034.12;n/a;2015;Finance;Investment Managers;http://www.nasdaq.com/symbol/pjt
PLBC;Plumas Bancorp;avg.63;41880311.25;n/a;n/a;Finance;Finance Companies;http://www.nasdaq.com/symbol/plbc
PNC;PNC Financial Services Group, Inc. (The);81.92;41050536755.2;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pnc
PBSK;Poage Bankshares, Inc.;16.19;61425199.99;n/a;2011;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pbsk
BPOP;Popular, Inc.;26.83;2781400071.37;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/bpop
BPOPM;Popular, Inc.;18.maj;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/bpopm
BPOPN;Popular, Inc.;205.417;246500400;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/bpopn
PBIB;Porter Bancorp, Inc.;12.728;342.945.484.856;n/a;2006;Finance;Major Banks;http://www.nasdaq.com/symbol/pbib
PYS;PPlus Trust;248.799;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/pys
PYT;PPlus Trust;196.999;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/pyt
PRAA;PRA Group, Inc.;29.18;1348729859.66;n/a;2002;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/praa
PJS;Preferred Plus Trust Ser QWS 2 Tr Ctf;25.53;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/pjs
PFBI;Premier Financial Bancorp, Inc.;15.23;146014457.16;n/a;1996;Finance;Major Banks;http://www.nasdaq.com/symbol/pfbi
PRI;Primerica, Inc.;43.5;2090919241.5;n/a;2010;Finance;Life Insurance;http://www.nasdaq.com/symbol/pri
PFG;Principal Financial Group Inc;39.63;11557122726.15;n/a;2001;Finance;Accident &Health Insurance;http://www.nasdaq.com/symbol/pfg
PVTB;PrivateBancorp, Inc.;36.77;2918259507.1;n/a;1999;Finance;Major Banks;http://www.nasdaq.com/symbol/pvtb
PVTBP;PrivateBancorp, Inc.;26.708;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pvtbp
PVTD;PrivateBancorp, Inc.;27.jun;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pvtd
PRA;ProAssurance Corporation;48.51;2574963190.8;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/pra
PGR;Progressive Corporation (The);34.28;20030765793.96;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/pgr
PB;Prosperity Bancshares, Inc.;44.92;3138731185.84;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pb
PVBC;Provident Bancorp, Inc.;13.65;129657555.3;n/a;2015;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pvbc
PROV;Provident Financial Holdings, Inc.;17.49;146426682.27;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/prov
PFS;Provident Financial Services, Inc;19.avg;1302735673.8;n/a;2003;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pfs
PBIP;Prudential Bancorp, Inc.;14.29;117758531.25;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/pbip
PFK;Prudential Financial, Inc.;25.79;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/pfk
PJH;Prudential Financial, Inc.;264.101;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/pjh
PRH;Prudential Financial, Inc.;261.901;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/prh
PRU;Prudential Financial, Inc.;71.54;31906840000;n/a;2001;Finance;Life Insurance;http://www.nasdaq.com/symbol/pru
PUK;Prudential Public Limited Company;37.24;47873212946.16;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/puk
PULB;Pulaski Financial Corp.;15.jun;186547264.8;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/pulb
PZN;Pzena Investment Management Inc;jul.78;523760842.1;n/a;2007;Finance;Investment Managers;http://www.nasdaq.com/symbol/pzn
QCRH;QCR Holdings, Inc.;23.nov;272975574.21;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/qcrh
QPAC;Quinpario Acquisition Corp. 2;sep.85;430937500;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/qpac
QPACU;Quinpario Acquisition Corp. 2;sep.93;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/qpacu
QPACW;Quinpario Acquisition Corp. 2;0.175;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/qpacw
RDN;Radian Group Inc.;nov.55;2281130197.5;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/rdn
RJD;Raymond James Financial, Inc.;26.31;0;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/rjd
RJF;Raymond James Financial, Inc.;45.11;6372616486.47;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/rjf
RMAX;RE/MAX Holdings, Inc.;35;615452320;n/a;2013;Finance;Real Estate;http://www.nasdaq.com/symbol/rmax
RLGY;Realogy Holdings Corp.;35.59;5222933611.19;n/a;2012;Finance;Real Estate;http://www.nasdaq.com/symbol/rlgy
DFVL;region;711.001;2133003;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dfvl
DFVS;region;25.jun;1292800;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dfvs
DLBL;region;81.27;4580052.12;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dlbl
DLBS;region;15.276;12.671.808.624;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dlbs
DTUL;region;65.07;4654652.31;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dtul
DTUS;region;29.dec;10890676.16;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dtus
DTYL;region;82.05;5907600;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dtyl
DTYS;region;13.58;42655717.02;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/dtys
FLAT;region;63.02;5230660;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/flat
STPP;region;31.58;12853060;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/stpp
TAPR;region;21.83;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/tapr
DGLD;region;53.28;7246612.8;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/dgld
DSLV;region;41.03;23261384.08;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/dslv
SLVO;region;sep.89;8406500;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/slvo
TVIX;region;apr.86;67662946.62;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/tvix
TVIZ;region;13.45;571517.4;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/tviz
UGLD;region;nov.88;11709141.84;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ugld
USLV;region;13.93;27337109.59;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/uslv
VIIX;region;25.34;4256258.44;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/viix
VIIZ;region;15.48;1935000;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/viiz
XIV;region;23.85;370006109.55;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/xiv
ZIV;region;38.66;35567200;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ziv
RM;Regional Management Corp.;16.91;217153637.39;n/a;2012;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/rm
RF;Regions Financial Corporation;jul.76;9993539397.92;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/rf
RGA;Reinsurance Group of America, Incorporated;93.56;6101197108.88;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/rga
RZA;Reinsurance Group of America, Incorporated;28.52;0;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/rza
RNR;RenaissanceRe Holdings Ltd.;115.79;4995714970.85;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/rnr
RNST;Renasant Corporation;31.jul;1279035245.5;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/rnst
RBCAA;Republic Bancorp, Inc.;24.83;519056177.51;n/a;1998;Finance;Major Banks;http://www.nasdaq.com/symbol/rbcaa
FRBK;Republic First Bancorp, Inc.;apr.54;171781128.62;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/frbk
REXI;Resource America, Inc.;maj.75;119360368.75;n/a;n/a;Finance;Finance/Investors Services;http://www.nasdaq.com/symbol/rexi
RVSB;Riverview Bancorp Inc;apr.75;106912477.5;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/rvsb
RLI;RLI Corp.;64.03;2790306255.24;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/rli
ROL;Rollins, Inc.;26.81;5866201138.98;n/a;n/a;Finance;Diversified Commercial Services;http://www.nasdaq.com/symbol/rol
RSE;Rouse Properties, Inc.;18.25;1055854370.5;n/a;2011;Finance;Real Estate;http://www.nasdaq.com/symbol/rse
RBPAA;Royal Bancshares of Pennsylvania, Inc.;2.feb;61472617.8;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/rbpaa
RY;Royal Bank Of Canada;58.06;86329347347.12;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/ry
RBS;Royal Bank Scotland plc (The);6.nov;35513042763.38;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/rbs
RBS^E;Royal Bank Scotland plc (The);23.67;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/rbs^e
RBS^F;Royal Bank Scotland plc (The);25.55;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/rbs^f
RBS^G;Royal Bank Scotland plc (The);23.jul;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/rbs^g
RBS^H;Royal Bank Scotland plc (The);25.51;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/rbs^h
RBS^I;Royal Bank Scotland plc (The);23.85;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/rbs^i
